rollupcode,lineofbusiness,statecode,state,high_risk,coexisting_condition,60plus_age_old,70plus_age_old,80plus_age_old,60plus_age,70plus_age,80plus_age,asthma,cancer,liver_disease,chronic_kidney_disease,copd,ischemic_heart_disease,diabetes,heart_failure,hypertension,2plus_high_risk,anxiety,bipolar,depression,sud,oud,pct_adult_smoke,bh_high_needs_old,bh_high_needs,any_bh_conditions,high_risk_high_bh_old,high_risk_high_bh,high_risk_any_bh,nf_beds_rate,pct_nf_poor_rating,pop_density,pct_below_poverty,pct_income_below_50,pct_snap_benefits,pct_severe_housing_problems,pct_food_insecure,pct_uninsured,pct_unemployed,pct_children_from_single_parent_households,pct_children_on_free_or_reduced_lunchs,acute_hosp_all_beds_rate,pcp_rate,pcp_mlp_rate,any_bhprovider_rate,bh_psychiatrist_rate,bh_psychologist_rate,sdoh_percent_rank,sdoh_quintile,AnyCCorAge60+_percent_rank,AnyCCorAge60+_quintile,HighneedsBH_percentile,HighneedsBH_quintile,population,Members in Sample,Weighted Members in Sample,Pop Weight Factor,Sufficient Data?,Pct. Black,pct_white,pct_black_v2,pct_nativeamerican,pct_asian,pct_nativehawaiian,pct_othrace,pct_2races,pct_hispanic,pct_minority,pct_medicare,pct_medicaid,homeless_rate,pct_obese,pct_alcoholuse,violentcrime_rate,pct_rural,pct_jobsatrisk,incarcerated_rate,nursinghome_rate,high_risk_log,coexisting_condition_log,60plus_age_old_log,70plus_age_old_log,80plus_age_old_log,60plus_age_log,70plus_age_log,80plus_age_log,asthma_log,cancer_log,liver_disease_log,chronic_kidney_disease_log,copd_log,ischemic_heart_disease_log,diabetes_log,heart_failure_log,hypertension_log,2plus_high_risk_log,anxiety_log,bipolar_log,depression_log,sud_log,oud_log,pct_adult_smoke_log,bh_high_needs_old_log,bh_high_needs_log,any_bh_conditions_log,high_risk_high_bh_old_log,high_risk_high_bh_log,high_risk_any_bh_log,nf_beds_rate_log,pct_nf_poor_rating_log,pop_density_log,pct_below_poverty_log,pct_income_below_50_log,pct_snap_benefits_log,pct_severe_housing_problems_log,pct_food_insecure_log,pct_uninsured_log,pct_unemployed_log,pct_children_from_single_parent_households_log,pct_children_on_free_or_reduced_lunchs_log,acute_hosp_all_beds_rate_log,pcp_rate_log,pcp_mlp_rate_log,any_bhprovider_rate_log,bh_psychiatrist_rate_log,bh_psychologist_rate_log,sdoh_percent_rank_log,sdoh_quintile_log,AnyCCorAge60+_percent_rank_log,AnyCCorAge60+_quintile_log,HighneedsBH_percentile_log,HighneedsBH_quintile_log,population_log,Members in Sample_log,Weighted Members in Sample_log,Pop Weight Factor_log,Sufficient Data?_log,Pct. Black_log,pct_white_log,pct_black_v2_log,pct_nativeamerican_log,pct_asian_log,pct_nativehawaiian_log,pct_othrace_log,pct_2races_log,pct_hispanic_log,pct_minority_log,pct_medicare_log,pct_medicaid_log,homeless_rate_log,pct_obese_log,pct_alcoholuse_log,violentcrime_rate_log,pct_rural_log,pct_jobsatrisk_log,incarcerated_rate_log,nursinghome_rate_log,neighborhood_stress_score,algorex_sdoh_composite_score,social_isolation_score,transportation_access_score,food_access_score,unstable_housing_score,aces_score,public_transit_access_score,vehicle_access_score,state_govt_assistance,large_households,homeless_indicator
CY2017,Medicare FFS,PA,Pennsylvania,0.925799438,0.579124119,0.86802591,0.47588311,0.197465934,0.241762274,0.11854097,0.047754074,0.117971836,0.084787632,0.03008777,0.160320117,0.098357297,0.186013684,0.191978871,0.088259736,0.472672837,0.391573603,0.153797115,0.025295129,0.148139294,0.013250914,0.01528864,0.187,0.084309507,0.023302938,0.378812199,0.071866853,0.017963867,0.350022199,4024.076786,0.351079137,286,0.131,0.06,0.13,0.149,0.12,0.066,0.043,0.337999992,0.487840004,231.922039,137.3753421,279.8325789,218.1618318,21.48468727,40.0218756,0.5825,3,0.4,2,0.58,3,12807060,87843,87843,1,1,0.111,0.768,0.106,0.001,0.033,0,0.002,0.018,0.071,0.212,0.21326226,0.228212178,103.1937363,0.303,0.192,315,0.213,0.366,839,691,-0.033483087,-0.237228347,-0.061467311,-0.322499709,-0.704507816,-0.616611469,-0.926131524,-1.320989575,-0.928221662,-1.071667494,-1.521609999,-0.795011979,-1.007193415,-0.730455106,-0.716746567,-1.054237376,-0.325439354,-0.407186593,-0.813051811,-1.596963101,-0.829329729,-1.877754165,-1.815631146,-0.728158393,-1.07412345,-1.632589317,-0.421576044,-1.143471372,-1.74560016,-0.455904411,3.604666259,-0.454594978,2.456366033,-0.882728704,-1.22184875,-0.886056648,-0.826813732,-0.920818754,-1.180456064,-1.366531544,-0.47108331,-0.311722589,2.365342021,2.137908787,2.446898275,2.338778772,1.332129036,1.602297438,-0.23470407,0.477121255,-0.397940009,0.301029996,-0.236572006,0.477121255,7.107449444,4.943707159,4.943707159,0,0,-0.954677021,-0.11463878,-0.974694135,-3,-1.48148606,,-2.698970004,-1.744727495,-1.148741651,-0.673664139,-0.671085993,-0.641661185,2.013653337,-0.518557371,-0.716698771,2.498310554,-0.671620397,-0.436518915,2.923761961,2.839478047,-0.07,5.66,2.68,5.56,3.07,2.95,4.82,1.61,2.22,4.17,1.3,1.09
CY2017,Medicare FFS,RI,Rhode Island,0.902452777,0.539469975,0.850296025,0.473216803,0.188751057,0.230475549,0.111887913,0.046891429,0.1216521,0.085988159,0.032703693,0.141528052,0.092190584,0.160840147,0.164505216,0.078798985,0.444178179,0.354665915,0.17338596,0.024668734,0.158584719,0.020016916,0.012686778,0.149,0.097688187,0.029038624,0.396814209,0.082745983,0.020862701,0.364533409,5086.279857,0.2875,1022,0.134,0.057,0.161,0.184,0.114,0.054,0.041,0.378300018,0.462099991,199.5004441,177.4389332,321.8329423,415.1919541,38.25257684,60.03003395,0.59125,3,0.04,1,0.86,5,1057315,7094,7094,1,1,0.065,0.727,0.056,0.004,0.033,0.001,0.007,0.023,0.15,0.244,0.208354401,0.275684617,99.89224893,0.281,0.196,229,0.093,0.38,402,799,-0.044575514,-0.268032722,-0.070429851,-0.324939843,-0.724110608,-0.637375142,-0.951216825,-1.328906529,-0.91488039,-1.065561349,-1.485403203,-0.849157471,-1.035313434,-0.793605539,-0.783820327,-1.103479377,-0.352442781,-0.450180547,-0.760986073,-1.607853138,-0.799738663,-1.698602833,-1.89664866,-0.826813732,-1.01015795,-1.537023964,-0.401412785,-1.08225308,-1.680629469,-0.438262663,3.706400252,-0.541362151,3.009450896,-0.872895202,-1.244125144,-0.793174124,-0.735182177,-0.943095149,-1.26760624,-1.387216143,-0.422163638,-0.33526404,2.299943867,2.249048918,2.507630496,2.618248929,1.582660696,1.778368589,-0.228228846,0.477121255,-1.397940009,0,-0.065501549,0.698970004,6.024204394,3.850891184,3.850891184,0,0,-1.187086643,-0.138465589,-1.251811973,-2.397940009,-1.48148606,-3,-2.15490196,-1.638272164,-0.823908741,-0.612610174,-0.681197322,-0.559587467,1.999531791,-0.55129368,-0.707743929,2.359835482,-1.031517051,-0.420216403,2.604226053,2.902546779,-0.09,5.9,2.74,6.72,2.8,3.06,4.64,0.65,1.73,5.29,1.3,2.09
CY2017,Medicare FFS,SC,South Carolina,0.936132191,0.630917993,0.878359853,0.487980416,0.161493268,0.232069291,0.108258902,0.03546563,0.117698898,0.085777234,0.026731946,0.158310894,0.102643819,0.18119951,0.221346389,0.086780906,0.53250918,0.415422277,0.162937576,0.016988984,0.139534884,0.010942472,0.009082007,0.188,0.066168911,0.016695226,0.405140759,0.059339045,0.012753978,0.382766218,2514.913437,0.382198953,169,0.166,0.076,0.14,0.147,0.135,0.131,0.034,0.393520012,0.601090012,212.6109954,101.8709931,211.3439941,187.4548886,16.57319467,18.04455104,0.63125,4,0.64,4,0.1,1,5084127,40850,40850,1,1,0.272,0.637,0.268,0.003,0.015,0.001,0.002,0.019,0.056,0.342,0.219340203,0.208669191,85.25692743,0.329,0.174,499,0.337,0.384,947,411,-0.02866282,-0.200027087,-0.056327523,-0.311597607,-0.791845577,-0.634382325,-0.965536381,-1.450192327,-0.929227603,-1.066627962,-1.572969425,-0.800489199,-0.988667198,-0.741842981,-0.654927559,-1.06157582,-0.273672901,-0.381510218,-0.787978749,-1.769832593,-0.855317204,-1.960884556,-2.041818168,-0.725842151,-1.179346013,-1.777407686,-0.392394063,-1.226659447,-1.894354338,-0.417066399,3.400523041,-0.417710507,2.227886705,-0.779891912,-1.119186408,-0.853871964,-0.832682665,-0.869666232,-0.882728704,-1.468521083,-0.405033177,-0.221060488,2.327585721,2.00805054,2.324989911,2.272896771,1.219406232,1.256346081,-0.199798609,0.602059991,-0.193820026,0.602059991,-1,0,6.706216391,4.611192061,4.611192061,0,0,-0.565431096,-0.195860568,-0.571865206,-2.522878745,-1.823908741,-3,-2.698970004,-1.721246399,-1.251811973,-0.465973894,-0.658881759,-0.680541668,1.930729677,-0.482804102,-0.759450752,2.698100546,-0.472370099,-0.415668776,2.976349979,2.613841822,-0.11,5.99,3.24,6.57,3.23,3.22,4.62,0.06,0.78,0,1,1.7
CY2017,Medicare FFS,SD,South Dakota,0.943479499,0.575455581,0.899202733,0.504698178,0.1875,0.222477667,0.105443897,0.043498182,0.117312073,0.083570615,0.023775626,0.151480638,0.115318907,0.158883827,0.18465262,0.078872437,0.456719818,0.374857631,0.117881549,0.014236902,0.135820046,0.008826879,0.006548975,0.193,0.069333713,0.015091116,0.374572893,0.060933941,0.011531891,0.351509112,4841.126871,0.323809524,11,0.139,0.063,0.106,0.119,0.114,0.108,0.03,0.316900005,0.412649994,304.9878192,101.4677758,266.9958524,190.1936304,11.4560392,26.88662262,0.34375,2,0.82,5,0.18,1,882235,7024,7024,1,1,0.017,0.822,0.018,0.084,0.015,0,0.001,0.023,0.037,0.154,0.204831643,0.12717957,116.3138674,0.318,0.19,372,0.433,0.346,922,860,-0.025267532,-0.239988194,-0.046142382,-0.296968263,-0.726998728,-0.652713579,-0.976978553,-1.361528897,-0.930657291,-1.077946402,-1.623868039,-0.819642874,-0.938099483,-0.798920308,-0.733644526,-1.10307474,-0.340350143,-0.426133644,-0.928554166,-1.846584504,-0.867036127,-2.054192827,-2.183826667,-0.714442691,-1.159055542,-1.821278638,-0.426463655,-1.215140732,-1.938099484,-0.454063412,3.684946464,-0.489710382,1.041392685,-0.8569852,-1.200659451,-0.974694135,-0.924453039,-0.943095149,-0.966576245,-1.522878745,-0.499077754,-0.384418157,2.484282495,2.006328141,2.426504515,2.279195968,1.059034491,1.429536251,-0.463757293,0.301029996,-0.086186148,0.698970004,-0.744727495,0,5.945584283,3.846584503,3.846584503,0,0,-1.769551079,-0.085128182,-1.744727495,-1.075720714,-1.823908741,,-3,-1.638272164,-1.431798276,-0.812479279,-0.688602951,-0.895582648,2.065631496,-0.49757288,-0.721246399,2.57054294,-0.363512104,-0.460923901,2.964730921,2.934498451,-0.2,5.75,2.99,6.24,2.93,3.29,4.76,0.07,0.32,1,1.1,1.51
CY2017,Medicare FFS,TN,Tennessee,0.928994339,0.622611638,0.861111714,0.474766315,0.172048841,0.219662374,0.102904201,0.035348347,0.135982129,0.079507255,0.031707476,0.179119044,0.125593702,0.201348977,0.219479928,0.103428832,0.521698584,0.428029235,0.178511787,0.025027652,0.159014509,0.020039472,0.024593897,0.226,0.084777375,0.02188293,0.412522501,0.075885402,0.018022512,0.388557548,3577.814707,0.376582278,164,0.167,0.072,0.157,0.147,0.139,0.113,0.035,0.356889992,0.588549995,248.6289635,86.97390677,264.6959453,167.0056648,10.88310649,21.52369251,0.595,3,0.48,3,0.6,3,6770010,46109,46109,1,1,0.168,0.74,0.166,0.002,0.017,0,0.001,0.019,0.053,0.239,0.205272062,0.218686779,113.181276,0.332,0.143,620,0.336,0.375,779,520,-0.031986932,-0.205782766,-0.064940503,-0.323520102,-0.764348249,-0.658244327,-0.987566895,-1.451630894,-0.866518164,-1.09959324,-1.498838328,-0.746858237,-0.901032138,-0.696050573,-0.658605191,-0.98535838,-0.282580342,-0.368526567,-0.748333102,-1.601579892,-0.798563247,-1.698113725,-1.60917265,-0.645891561,-1.071720035,-1.659894537,-0.384552358,-1.119841761,-1.74418468,-0.41054465,3.553617845,-0.424140122,2.214843848,-0.777283529,-1.142667504,-0.804100348,-0.832682665,-0.8569852,-0.946921557,-1.455931956,-0.44746563,-0.23021664,2.395551719,1.939388979,2.422747289,2.222731203,1.036752879,1.332916779,-0.225483034,0.477121255,-0.318758763,0.477121255,-0.22184875,0.477121255,6.83058931,4.663785703,4.663785703,0,0,-0.774690718,-0.13076828,-0.779891912,-2.698970004,-1.769551079,,-3,-1.721246399,-1.27572413,-0.621602099,-0.687670156,-0.660177472,2.053774586,-0.478861916,-0.844663963,2.792391689,-0.473660723,-0.425968732,2.891537458,2.716003344,-0.09,5.75,3.28,4.71,3.24,3.11,4.65,0.12,0.61,2.09,1.1,2.07
CY2017,Medicare FFS,TX,Texas,0.937480582,0.587755967,0.883321565,0.492585793,0.178767123,0.171544865,0.078195616,0.027229288,0.114390623,0.074947041,0.032220025,0.180793673,0.100289507,0.197429742,0.216805536,0.101617003,0.498326508,0.410288095,0.135468154,0.022101398,0.14379325,0.013253778,0.013620957,0.157,0.069622935,0.021021042,0.363352634,0.062844231,0.016932637,0.345572659,4142.067585,0.52134647,109,0.16,0.068,0.127,0.177,0.149,0.194,0.039,0.333240013,0.582599983,190.5169191,81.79911517,184.2695659,116.1577341,10.39766719,16.03232022,0.5475,3,0.7,4,0.2,1,28701845,141620,141620,1,1,0.12,0.423,0.117,0.002,0.046,0.001,0.002,0.017,0.392,0.558,0.151344848,0.151439087,94.26829234,0.301,0.195,420,0.153,0.364,1102,374,-0.028037719,-0.230802953,-0.053881167,-0.307518118,-0.747712349,-0.765622279,-1.106817595,-1.564963718,-0.941609575,-1.125245509,-1.491874127,-0.742816772,-0.998744504,-0.704587422,-0.663929633,-0.993033618,-0.30248601,-0.386911084,-0.868162787,-1.655580255,-0.8422615,-1.877660308,-1.865792378,-0.804100348,-1.157247673,-1.677345755,-0.439671687,-1.201734584,-1.771275411,-0.461460625,3.617217181,-0.282873563,2.037426498,-0.795880017,-1.167491087,-0.896196279,-0.752026734,-0.826813732,-0.71219827,-1.408935393,-0.477242857,-0.234629532,2.27993355,1.912748606,2.265453613,2.065048132,1.016935912,1.204996379,-0.261615876,0.477121255,-0.15490196,0.602059991,-0.698970004,0,7.457909815,5.15112459,5.15112459,0,0,-0.920818754,-0.373659633,-0.931814138,-2.698970004,-1.337242168,-3,-2.698970004,-1.769551079,-0.406713933,-0.253365801,-0.82003236,-0.819762018,1.97436564,-0.521433504,-0.709965389,2.62324929,-0.815308569,-0.438898616,3.042181595,2.572871602,-0.14,5.91,2.88,5.48,2.93,3.05,4.8,0.27,0.35,0.23,1.3,1.28
CY2017,Medicare FFS,UT,Utah,0.929277681,0.48984829,0.890180391,0.492489999,0.186504642,0.151019423,0.068943143,0.024255997,0.088685939,0.064004831,0.020076987,0.135406446,0.065363424,0.12310363,0.175032078,0.072080912,0.366216318,0.312174504,0.131783531,0.016680504,0.154804136,0.013284021,0.015548343,0.089,0.066495585,0.018265529,0.344554306,0.056155182,0.012831157,0.317231489,2767.547502,0.282828283,38,0.11,0.048,0.077,0.142,0.121,0.1,0.031,0.18368,0.370849991,143.1891944,73.91595225,184.1385652,344.9967785,10.68825338,24.78338751,0.2125,2,0.5,3,0.12,1,3161105,13249,13249,1,1,0.011,0.786,0.011,0.009,0.023,0.009,0.002,0.022,0.139,0.19,0.133563086,0.102249844,93.45541545,0.259,0.122,229,0.094,0.346,570,211,-0.031854493,-0.309938404,-0.050521977,-0.307602584,-0.729310354,-0.820967193,-1.161508923,-1.615180872,-1.052145231,-1.193787245,-1.697301462,-0.868360661,-1.184665206,-0.909729141,-0.756882351,-1.142179727,-0.436262308,-0.50560257,-0.88013886,-1.777790831,-0.81021744,-1.876670447,-1.808315887,-1.050609993,-1.177207189,-1.738367734,-0.462742318,-1.250610161,-1.891734179,-0.49862371,3.442095084,-0.548477163,1.579783597,-0.958607315,-1.318758763,-1.113509275,-0.847711656,-0.91721463,-1,-1.508638306,-0.735938129,-0.430801727,2.155910246,1.868738176,2.265144755,2.53781504,1.028906741,1.394160668,-0.672641066,0.301029996,-0.301029996,0.477121255,-0.920818754,0,6.499838922,4.1221831,4.1221831,0,0,-1.958607315,-0.104577454,-1.958607315,-2.045757491,-1.638272164,-2.045757491,-2.698970004,-1.657577319,-0.8569852,-0.721246399,-0.874313554,-0.990337346,1.970604472,-0.586700236,-0.913640169,2.359835482,-1.026872146,-0.460923901,2.755874856,2.324282455,-0.09,5.59,2.55,5.89,2.6,3.04,4.88,0.57,0,0.35,1.8,0.57
CY2017,Medicare FFS,VT,Vermont,0.922974963,0.515905744,0.869955817,0.500294551,0.185272459,0.257222266,0.118689168,0.042964781,0.107805596,0.08910162,0.029896907,0.108689249,0.087628866,0.138880707,0.161119293,0.063181149,0.361708395,0.311487482,0.143740795,0.021207658,0.157290133,0.017673049,0.014727541,0.158,0.101325479,0.019293078,0.411487482,0.083210604,0.014580265,0.373932253,2836.121989,0.305555556,67,0.114,0.05,0.128,0.17,0.119,0.055,0.027,0.312970009,0.387039986,154.8101614,139.1210241,293.610999,450.5023726,34.42004623,90.45267964,0.2125,2,0.28,2,0.92,5,626299,6790,6790,1,1,0.013,0.93,0.012,0.003,0.017,0,0.001,0.018,0.019,0.051,0.235141747,0.240396007,174.3415365,0.263,0.195,128,0.611,0.353,306,573,-0.03481008,-0.287429637,-0.060502804,-0.300774227,-0.732189134,-0.589691441,-0.925588915,-1.366887397,-0.967358695,-1.0501144,-1.52437374,-0.963813412,-1.057352808,-0.857358081,-0.792852452,-1.19941248,-0.441641411,-0.506559402,-0.842419957,-1.673507289,-0.80329852,-1.752688518,-1.83186976,-0.801342913,-0.994281335,-1.714598479,-0.385643372,-1.079821326,-1.83623458,-0.427207074,3.452724907,-0.514909815,1.826074803,-0.943095149,-1.301029996,-0.89279003,-0.769551079,-0.924453039,-1.259637311,-1.568636236,-0.504497278,-0.412244165,2.189799463,2.143392766,2.467772321,2.653697083,1.536811449,1.956421437,-0.672641066,0.301029996,-0.552841969,0.301029996,-0.036212173,0.698970004,5.796781718,3.831869774,3.831869774,0,0,-1.886056648,-0.031517051,-1.920818754,-2.522878745,-1.769551079,,-3,-1.744727495,-1.721246399,-1.292429824,-0.62867026,-0.619072751,2.241400869,-0.580044252,-0.709965389,2.10720997,-0.21395879,-0.452225295,2.485721426,2.758154622,-0.05,5.77,2.87,5.82,3.5,2.87,4.74,0.23,0.92,4.89,0.8,1.77
CY2017,Medicare FFS,VA,Virginia,0.945249779,0.611744831,0.89574451,0.517979245,0.185857936,0.206691076,0.09563675,0.03395052,0.119234173,0.086589977,0.030440029,0.165360792,0.098415252,0.169720859,0.215670501,0.087909259,0.513683533,0.407593918,0.142385971,0.019773148,0.136223956,0.011583943,0.010441638,0.164,0.070935564,0.018888263,0.388882632,0.063792133,0.014849972,0.369382994,2716.970839,0.405594406,215,0.112,0.053,0.091,0.149,0.102,0.102,0.03,0.300370007,0.42625,176.1903487,99.89299484,214.0820315,172.0784437,15.82605303,33.52876038,0.2125,2,0.86,5,0.24,2,8517685,62155,62155,1,1,0.192,0.622,0.188,0.002,0.063,0.001,0.003,0.03,0.092,0.345,0.180063429,0.167079969,69.12542649,0.298,0.174,206,0.245,0.346,863,379,-0.024453416,-0.213429692,-0.047815845,-0.285687642,-0.73081889,-0.684678274,-1.019375191,-1.469153573,-0.923599256,-1.062532376,-1.516554938,-0.781567456,-1.006937591,-0.770264779,-0.666209253,-1.055965381,-0.289304356,-0.389772305,-0.846532799,-1.703924183,-0.865746512,-1.936143588,-1.981231367,-0.785156152,-1.149135974,-1.723807974,-0.410181453,-1.195232876,-1.82827437,-0.432523103,3.434084977,-0.391908043,2.33243846,-0.950781977,-1.27572413,-1.040958608,-0.826813732,-0.991399828,-0.991399828,-1.522878745,-0.522343435,-0.370335608,2.245982115,1.999535034,2.330580217,2.23572647,1.199372617,1.525417497,-0.672641066,0.301029996,-0.065501549,0.698970004,-0.619788758,0.301029996,6.930321575,4.793476071,4.793476071,0,0,-0.716698771,-0.206209615,-0.725842151,-2.698970004,-1.200659451,-3,-2.522878745,-1.522878745,-1.036212173,-0.462180905,-0.744574485,-0.777075614,1.839637824,-0.525783736,-0.759450752,2.31386722,-0.610833916,-0.460923901,2.936010796,2.57863921,-0.09,5.76,2.76,4.74,3.02,2.84,4.71,0.97,0.62,1.12,1.1,0.94
CY2017,Medicare FFS,WA,Washington,0.92527441,0.490641383,0.88583306,0.491419561,0.180107307,0.209472802,0.09541924,0.033989112,0.092623689,0.073005406,0.022956258,0.132372215,0.076138598,0.129320937,0.15876884,0.076773427,0.365743775,0.307073231,0.111627621,0.018635321,0.132065039,0.017959535,0.015604522,0.135,0.074254587,0.017488532,0.360624181,0.063032438,0.011897936,0.33140154,1958.621628,0.285024155,113,0.122,0.056,0.133,0.173,0.115,0.071,0.045,0.285359993,0.440540009,139.5543383,120.3213348,245.398619,338.5092288,15.67650172,34.82582277,0.4825,3,0.36,2,0.32,2,7535591,48832,48832,1,1,0.037,0.691,0.036,0.011,0.083,0.006,0.002,0.047,0.125,0.26,0.189541179,0.239438201,300.9358342,0.278,0.174,293,0.16,0.361,505,329,-0.033729449,-0.309235824,-0.052648116,-0.30854756,-0.744468667,-0.678872358,-1.020364045,-1.468660187,-1.033277926,-1.136644979,-1.639098903,-0.878203164,-1.118395124,-0.888331157,-0.799234728,-1.114789073,-0.436823057,-0.512758041,-0.952228331,-1.729663122,-0.879212136,-1.745704912,-1.80674953,-0.869666232,-1.129276713,-1.757246641,-0.442945156,-1.200435895,-1.92452838,-0.479645478,3.291950546,-0.545118333,2.053078443,-0.913640169,-1.251811973,-0.876148359,-0.761953897,-0.93930216,-1.148741651,-1.346787486,-0.544606914,-0.356014644,2.144743342,2.080342641,2.389872114,2.529570513,1.195249154,1.541901386,-0.316502682,0.477121255,-0.443697499,0.301029996,-0.494850022,0.301029996,6.877117319,4.688704512,4.688704512,0,0,-1.431798276,-0.160521953,-1.443697499,-1.958607315,-1.080921908,-2.22184875,-2.698970004,-1.327902142,-0.903089987,-0.585026652,-0.722296422,-0.620806559,2.478473905,-0.555955204,-0.759450752,2.46686762,-0.795880017,-0.442492798,2.703291378,2.517195898,-0.1,5.84,2.65,5.67,2.72,2.77,4.85,1.58,0.72,4.13,0.9,5.92
CY2017,Medicare FFS,WV,West Virginia,0.908144851,0.618623677,0.818395091,0.444297401,0.166927334,0.2613843,0.123192098,0.043994327,0.170055342,0.075252647,0.039581328,0.178115977,0.158866699,0.225938402,0.240014437,0.100276708,0.505173244,0.446402791,0.208674206,0.030678537,0.190868624,0.018346968,0.017986044,0.26,0.096186237,0.022076516,0.46144129,0.07982435,0.017504812,0.424987969,3175.193116,0.463414634,75,0.178,0.078,0.165,0.114,0.148,0.075,0.053,0.339109993,0.492159996,295.5070194,105.997083,260.1202171,148.8967756,13.12033745,40.17763086,0.73,4,0.06,1,0.82,5,1805832,16624,16624,1,1,0.036,0.921,0.036,0.002,0.008,0,0.002,0.016,0.015,0.061,0.238492892,0.275778605,76.05440421,0.367,0.123,329,0.513,0.363,952,526,-0.041844875,-0.208573462,-0.087036984,-0.352326227,-0.777472543,-0.582720501,-0.909417148,-1.35660332,-0.769409721,-1.123478219,-1.402509639,-0.749297123,-0.798967128,-0.646009947,-0.619762634,-0.998799932,-0.296559659,-0.350273099,-0.68053123,-1.513165355,-0.719265457,-1.736435697,-1.745064348,-0.585026652,-1.016887065,-1.656069466,-0.335883547,-1.097864609,-1.756842541,-0.371623364,3.501770144,-0.334030256,1.875061263,-0.749579998,-1.107905397,-0.782516056,-0.943095149,-0.829738285,-1.124938737,-1.27572413,-0.469659412,-0.30789369,2.470567801,2.025293914,2.415174108,2.172885293,1.117945005,1.603984324,-0.13667714,0.602059991,-1.22184875,0,-0.086186148,0.698970004,6.256677345,4.22073553,4.22073553,0,0,-1.443697499,-0.03574037,-1.443697499,-2.698970004,-2.096910013,,-2.698970004,-1.795880017,-1.823908741,-1.214670165,-0.622524559,-0.55943943,1.881124369,-0.435333936,-0.910094889,2.517195898,-0.289882635,-0.440093375,2.978636948,2.720985744,-0.04,5.82,3.19,5.83,3.47,3.26,4.89,0.19,1.56,2.84,1,1.31
CY2017,Medicare FFS,WI,Wisconsin,0.917858472,0.554521771,0.85918975,0.461002711,0.183981073,0.225700428,0.106561443,0.041655346,0.108671381,0.080174385,0.026051358,0.157690467,0.088787283,0.162395662,0.184884896,0.086421394,0.428225849,0.361768302,0.147642086,0.022143655,0.150326971,0.015178904,0.012334521,0.16,0.081530119,0.021186666,0.393694508,0.067201871,0.015285236,0.358099846,3230.648449,0.296398892,107,0.123,0.053,0.121,0.144,0.1,0.064,0.03,0.315270004,0.403190002,191.3514622,109.4007045,246.0431388,209.2407765,15.3560069,25.95772465,0.28875,2,0.18,1,0.46,3,5813568,37618,37618,1,1,0.063,0.815,0.063,0.008,0.027,0,0.001,0.019,0.067,0.165,0.202969453,0.179583382,78.74074497,0.313,0.242,298,0.298,0.348,700,594,-0.037224279,-0.256081398,-0.065910913,-0.336296521,-0.735226853,-0.646467617,-0.972399909,-1.380329256,-0.963884814,-1.095964363,-1.584169633,-0.802194561,-1.051649234,-0.789425576,-0.733098567,-1.063378733,-0.368327121,-0.441569489,-0.830789827,-1.654750694,-0.822963093,-1.818759586,-1.908877711,-0.795880017,-1.088681924,-1.673937381,-0.404840644,-1.172618635,-1.815727857,-0.445995866,3.509289702,-0.528123424,2.029383778,-0.910094889,-1.27572413,-0.91721463,-0.841637508,-1,-1.193820026,-1.522878745,-0.501317348,-0.394490246,2.281831785,2.039020119,2.391011259,2.320646323,1.186278299,1.414266621,-0.539478007,0.301029996,-0.744727495,0,-0.337242168,0.477121255,6.764442757,4.575395702,4.575395702,0,0,-1.200659451,-0.088842391,-1.200659451,-2.096910013,-1.568636236,,-3,-1.721246399,-1.173925197,-0.782516056,-0.692569319,-0.745733854,1.896199519,-0.504455662,-0.616184634,2.474216264,-0.525783736,-0.458420756,2.84509804,2.773786445,-0.09,5.75,2.7,6.03,3.14,3.1,4.67,0.37,0.82,1.42,1.1,0.66
